"","log2FoldChange","padj"
"NIPAL3",0.906784768575579,1
"RCAN3",-0.524466137756376,1
"NCMAP",-0.150039130154781,1
"SRRM1",-0.389492542669279,1
"CLIC4",-1.54353952040333,1
"RUNX3",-1.52744314983527,1
"SYF2",-0.0511295030177196,1
"RSRP1",0.265162645641545,1
"TMEM50A",-0.641483822552511,1
"MACO1",-0.0914934430501348,1
"LDLRAP1",0.865550156736108,1
"SELENON",1.26102073928293,1
"MTFR1L",-0.179111071099344,1
"AUNIP",0.607597059716407,1
"PAQR7",1.95418456149351,1
"STMN1",0.386738606636926,1
"PAFAH2",1.25956366083198,1
"PDIK1L",0.519543801520484,1
"CEP85",-0.162471956096662,1
"SH3BGRL3",-0.652789967283292,1
"UBXN11",0.32946549126395,1
"CD52",-0.972308440135893,1
"DHDDS",-0.282626998274693,1
"HMGN2",-0.0169033040279394,1
"ARID1A",-0.189699398055021,1
"PIGV",-1.29511802965257,1
"ZDHHC18",-2.15053388972365,1
"SFN",-2.31644381629863,1
"GPN2",-0.192048113842802,1
"GPATCH3",-0.233584682068078,1
"NUDC",0.304929357926832,1
"SLC9A1",-0.460103589254334,1
"WDTC1",0.667218780543169,1
"TMEM222",-0.0803966628961225,1
"SYTL1",1.68094626238365,1
"MAP3K6",-0.452863396950702,1
"GPR3",0.412726846603795,1
"WASF2",-0.461387699270487,1
"AHDC1",-0.159260465481445,1
"FGR",1.14464172520412,1
"IFI6",-9.86826555350911,4.06999039249336e-18
"FAM76A",0.0952446168265848,1
"STX12",-0.831692126208077,1
"PPP1R8",0.01747601776254,1
"THEMIS2",-1.27378321896784,1
"RPA2",0.22137112405058,1
"XKR8",0.200191471456596,1
"EYA3",-0.0889399297251021,1
"PTAFR",-0.84224407953643,1
"DNAJC8",-0.275647248191565,1
"PHACTR4",-0.605595889932051,1
"RCC1",0.649431529611544,1
"SNHG3",0.50425080054022,1
"SNORA73B",0.257716777520988,1
"TRNAU1AP",-0.766128499529138,1
"SNHG12",0.730838370419651,1
"SNORD99",1.31156435442628,1
"TAF12",-0.134770985867302,1
"GMEB1",-0.544330005988346,1
"YTHDF2",-0.0768305277984868,1
"EPB41",0.918120848704531,1
"SRSF4",-0.445374715243979,1
"MECR",0.60949975023776,1
"LAPTM5",-0.136391255877966,1
"PUM1",-0.112293261846908,1
"SNRNP40",-0.159169991740062,1
"ZCCHC17",-0.200100367976867,1
"FABP3",0.173729985891326,1
"SERINC2",-1.69358220119811,1
"PEF1",-0.21544530707662,1
"PTP4A2",-0.866134960821298,1
"KHDRBS1",-0.272968865273844,1
"TMEM39B",0.32853282961477,1
"KPNA6",-0.475618180196938,1
"TXLNA",-0.323847014706482,1
"CCDC28B",-4.61848937738495,3.19426168017057e-14
"IQCC",-0.127449696357149,1
"TMEM234",-0.573100427043121,1
"EIF3I",-0.176365091416458,1
"HDAC1",-0.0737271384712806,1
"MARCKSL1",-2.50513471257693,2.21788131133922e-07
"FAM229A",-0.493238392498367,1
"BSDC1",-0.556559050918753,1
"ZBTB8A",0.511299261315591,1
"ZBTB8OS",-0.202259899600534,1
"RBBP4",0.0849504279464665,1
"KIAA1522",-1.04140107843406,1
"YARS1",0.298439379163052,1
"S100PBP",0.110287817451529,1
"RNF19B",-2.90996449620665,8.05624162395279e-13
"AK2",0.562971048284812,1
"AZIN2",-0.124653979507564,1
"TRIM62",0.118387724390134,1
"ZNF362",0.221725894013874,1
"PHC2",0.292656925483887,1
"ZSCAN20",-0.340994587243432,1
"SMIM12",-0.206899869409728,1
"ZMYM6",-0.328928217678376,1
"ZMYM1",-0.174656823557591,1
"SFPQ",0.104845758502483,1
"ZMYM4",-0.202437222550777,1
"KIAA0319L",-0.184691182808285,1
"NCDN",0.688769225402586,1
"TFAP2E",0.0400624828893163,1
"PSMB2",-0.423656694343975,1
"C1orf216",0.0222425883998392,1
"CLSPN",-0.69886467757318,1
"AGO4",0.321686315920356,1
"AGO1",0.0603853846848995,1
"AGO3",-0.43849659382687,1
"ADPRHL2",-0.573098452148957,1
"COL8A2",2.5302629152223,1
"TRAPPC3",-0.0960641544302692,1
"MAP7D1",-0.288407857347079,1
"THRAP3",-0.552744032631202,1
"SH3D21",0.0438616036301366,1
"STK40",-0.382060986845146,1
"LSM10",0.0482611985013786,1
"MRPS15",-0.0880072924839672,1
"CSF3R",-2.39517640120141,1
"ZC3H12A",-2.59101650052405,0.0152246761466212
"MEAF6",0.314461930475604,1
"SNIP1",-0.670309848138905,1
"GNL2",-0.090096209900845,1
"C1orf109",0.735257530788173,1
"CDCA8",-0.666891371077042,1
"MANEAL",2.04367425937369,1
"YRDC",-0.516984069482986,1
"C1orf122",-0.207114032795079,1
"MTF1",-0.416257325355319,1
"INPP5B",-1.23736904370785,1
"SF3A3",-0.0438648457304987,1
"FHL3",-2.20552149315383,1
"UTP11",-0.131498571015213,1
"RRAGC",-0.978652075351327,1
"MYCBP",0.486014064280203,1
"AKIRIN1",-0.523889668651968,1
"NDUFS5",-0.0253983082603692,1
"MACF1",0.235099232146681,1
"KIAA0754",0.235099232146681,1
"BMP8A",-0.147176341581546,1
"PPIEL",0.280871543348452,1
"PABPC4",0.307934194888868,1
"SNORA55",0.210800238416745,1
"PPIE",0.204298813652857,1
"BMP8B",-0.523377032546996,1
"OXCT2",0.175077352402873,1
"TRIT1",0.155516642432999,1
"MYCL",-0.627449875183965,1
"MFSD2A",-0.489434476468827,1
"CAP1",-0.191863085729989,1
"PPT1",1.02244949531677,1
"RLF",-0.318325040536277,1
"ZMPSTE24",0.158621058662051,1
"COL9A2",-0.336133520686001,1
"SMAP2",-0.634179112945231,1
"ZFP69B",0.120662703512482,1
"ZFP69",1.04201371048911,1
"EXO5",-0.798612011470318,1
"ZNF684",-0.391078982375881,1
"RIMS3",0.774579441425955,1
"NFYC",-0.387050711345107,1
"CTPS1",0.399356793242858,1
"SLFNL1-AS1",-0.0594919292504145,1
"SLFNL1",-0.0207383533553328,1
"SCMH1",0.154578243138489,1
"HIVEP3",-0.322661351286619,1
"FOXJ3",0.00737089822054901,1
"PPCS",-0.253589432891661,1
"PPIH",0.422769688504946,1
"YBX1",0.154333200662407,1
"P3H1",0.0223323384867229,1
"C1orf50",0.425281312698695,1
"SVBP",-0.539298044421366,1
"ERMAP",-0.656186911025959,1
"ZNF691",-0.00287273628447361,1
"SLC2A1",0.0465204535774814,1
"EBNA1BP2",0.554929925353259,1
"CDC20",-0.232102795785649,1
"ELOVL1",0.183146055614297,1
"MED8",-0.252337277578116,1
"SZT2",-0.426363475480313,1
"KDM4A",-0.481688525744964,1
"ST3GAL3",0.112031233963452,1
"ARTN",1.37925778900455,1
"IPO13",0.261562233893227,1
"DPH2",0.928519183350567,1
"ATP6V0B",0.0926309117613082,1
"B4GALT2",1.25867217266261,1
"CCDC24",0.246719457420063,1
"SLC6A9",0.413022662155497,1
"DMAP1",-0.226907504997799,1
"ERI3",0.644511935327292,1
"RNF220",0.215748872245936,1
"TMEM53",0.64695618448398,1
"ARMH1",0.638612133265382,1
"KIF2C",-0.748621435670488,1
"RPS8",0.173215104739506,1
"PLK3",-1.79550050875651,1
"TCTEX1D4",-4.79438083991071,1.92812892005089e-06
"BTBD19",-4.01242420306535,1.36810735890933e-28
"EIF2B3",0.648802652071588,1
"HECTD3",-0.573985428162736,1
"UROD",0.43557674551648,1
"HPDL",2.16501292713617,1
"MUTYH",0.14839421166825,1
"TOE1",-0.230501700208102,1
"TESK2",-1.23542211657357,1
"CCDC163",0.0957581837997475,1
"MMACHC",0.892264676492472,1
"PRDX1",-0.395719147869165,1
"AKR1A1",0.20847773382965,1
"NASP",0.0666368023464352,1
"CCDC17",-1.47891911112378,1
"GPBP1L1",-0.235423244337347,1
"TMEM69",0.1453559824486,1
"IPP",-0.164473002170609,1
"MAST2",0.0699888734838919,1
"PIK3R3",-1.27403901872825,1
"POMGNT1",0.177263976812032,1
"RAD54L",-0.314585311935999,1
"LRRC41",-0.456214522388903,1
"UQCRH",0.146485395124479,1
"NSUN4",0.171315432814462,1
"FAAH",1.7853560582112,1
"LINC01398",1.0144702434792,1
"MKNK1-AS1",-0.240878882106012,1
"MKNK1",-0.258589742422667,1
"MOB3C",-1.82548379295391,1
"ATPAF1",0.510303308839704,1
"EFCAB14",-0.434311690142393,1
"STIL",-0.468811295174337,1
"CMPK1",-0.0600416914697365,1
"FOXD2-AS1",0.601176005613316,1
"FAF1",0.0799265283690701,1
"CDKN2C",-0.387580048286529,1
"RNF11",-1.13197015965709,1
"TTC39A",-3.39966257820912,3.1142617227116e-13
"EPS15",-0.353414319157236,1
"OSBPL9",-0.260943456488327,1
"NRDC",-0.730292121160152,1
"LOC105378721",-0.224692624141067,1
"TXNDC12",0.868602063273356,1
"KTI12",0.132234834550906,1
"BTF3L4",0.959864411840259,1
"ZFYVE9",0.0641651848524714,1
"CC2D1B",-0.721960631960055,1
"ORC1",-0.703463669278766,1
"PRPF38A",-0.183321422013113,1
"TUT4",0.295265755058366,1
"GPX7",1.81857237742559,1
"SHISAL2A",2.92445610874809,0.406196149585844
"COA7",1.06570255670427,1
"ZYG11B",0.323554270456822,1
"SCP2",0.117026761681257,1
"CPT2",-0.330880665067918,1
"CZIB",0.224515290099941,1
"MAGOH",-0.262551159215104,1
"LRP8",0.616762188280795,1
"NDC1",0.648908315715987,1
"YIPF1",-0.444818196088221,1
"HSPB11",-0.479664959350218,1
"LRRC42",-0.742864392155056,1
"TMEM59",-0.183466020259437,1
"TCEANC2",-0.415149527139436,1
"CYB5RL",1.58245612654113,1
"MRPL37",-0.0561579966965369,1
"SSBP3",0.116468782744614,1
"TTC4",-0.124110149708047,1
"PARS2",0.563614826694014,1
"DHCR24",1.79664795421046,1
"USP24",0.429132120071616,1
"OMA1",0.471077933376877,1
"MYSM1",-0.294602643784583,1
"JUN",-4.38346064071074,3.79125359557732e-10
"FGGY",0.243572420029992,1
"NFIA",0.829506996655361,1
"TM2D1",-0.189127787700384,1
"USP1",-0.0741929480270572,1
"DOCK7",-0.014308734525233,1
"ATG4C",-0.604217290377351,1
"ALG6",0.274702829337473,1
"ITGB3BP",0.051264988040487,1
"EFCAB7",-0.197757755365544,1
"PGM1",0.387649277177047,1
"ROR1",0.0847080653668564,1
"RAVER2",0.337663290111844,1
"JAK1",-1.11189108922021,1
"AK4",2.33259471515921,0.222234194813602
"DNAJC6",0.414118831662871,1
"LEPROT",-0.185282117375101,1
"LEPR",-0.570641418277065,1
"PDE4B",-2.89833968330998,4.74430410583167e-05
"MIER1",-0.799391037647058,1
"SLC35D1",-0.331842020899194,1
"SERBP1",0.772713367578148,1
"GADD45A",0.910398348536238,1
"DEPDC1",-0.198838208433729,1
"LRRC7",-0.0866349727516572,1
"LRRC40",0.151385533951183,1
"SRSF11",-0.0588353576689047,1
"ANKRD13C",-0.317978814622151,1
"HHLA3",0.0822721999211429,1
"CTH",-0.130622977944449,1
"ZRANB2",-0.163164343687578,1
"NEGR1",-0.133682901791163,1
"LRRIQ3",0.295213357986112,1
"FPGT",0.0666703341135063,1
"CRYZ",-0.0590119616446788,1
"TYW3",0.0475465795865035,1
"ACADM",0.0373204895905375,1
"RABGGTB",0.129543475935214,1
"PIGK",0.439984688868913,1
"AK5",1.26636345153512,1
"ZZZ3",0.0855708183305414,1
"USP33",-0.583685677101199,1
"MIGA1",-0.308682787161682,1
"NEXN",0.331245242088658,1
"FUBP1",-0.154858221759507,1
"DNAJB4",-1.32177123906654,1
"IFI44L",-11.3833199753277,1.62011338238863e-44
"IFI44",-12.111615788792,1.46384517634399e-15
"PRKACB",0.515106626602602,1
"SAMD13",3.01895875988533,1
"RPF1",-0.0263450224567817,1
"GNG5",-1.76260311220794,1
"CTBS",-1.00904068285672,1
"SSX2IP",1.281354634174,1
"MCOLN2",-0.942959386749817,1
"WDR63",-1.66877519594672,1
"C1orf52",-0.277874781935186,1
"BCL10",-0.55409795365576,1
"ZNHIT6",0.40206641742358,1
"COL24A1",-0.203156903119121,1
"ODF2L",-0.952533739039972,1
"SH3GLB1",-0.995201353908536,1
"SELENOF",0.216522454904269,1
"HS2ST1",0.0692811615107946,1
"LMO4",0.283903390744758,1
"PKN2",-0.525607681912842,1
"GTF2B",-0.897308204136317,1
"KYAT3",-0.787305343357617,1
"RBMXL1",-0.311740395672214,1
"LRRC8B",0.350451935282583,1
"LRRC8C-DT",-0.0155159974365093,1
"LRRC8C",0.17996306751863,1
"LRRC8D",1.3718243530063,1
"ZNF326",0.000764483949801398,1
"ZNF644",-0.255022016646662,1
"CDC7",0.200887652366914,1
"TGFBR3",1.73373581359552,1
"KIAA1107",-0.338236520716244,1
"BTBD8",-0.338236520716244,1
"GLMN",-0.126995708103861,1
"RPAP2",0.0960057509911761,1
"GFI1",0.77429306759078,1
"EVI5",0.115937112323353,1
"RPL5",0.375888304647562,1
"DIPK1A",-0.269664496176452,1
"MTF2",-0.34753413768699,1
"TMED5",-0.463421872375844,1
"CCDC18",-0.156299993598435,1
"DR1",0.298103366047799,1
"FNBP1L",-0.953006596252884,1
"BCAR3",-2.64332687392045,0.124797880059099
"MIG7",-2.64332687392045,0.124797880059099
"DNTTIP2",-0.725868259392348,1
"GCLM",-0.634945727892779,1
"ABCD3",0.0284362263758927,1
"F3",-0.191424060793036,1
"ALG14",-0.126289588767267,1
"RWDD3",-0.170478635283328,1
"PTBP2",-0.548288986773205,1
"DPYD",0.243476483470731,1
"FRRS1",-2.28832253198323,0.314329489340323
"AGL",-0.333537381483957,1
"SLC35A3",0.309956332857645,1
"MFSD14A",-0.726067844483009,1
"SASS6",-0.204542596219895,1
"TRMT13",0.143213106309922,1
"LRRC39",0.0273656600130503,1
"DBT",0.1047240614227,1
"RTCA",-0.532922338753289,1
"CDC14A",-0.993752009244708,1
"EXTL2",-2.55439053115253,1.40187791409912e-05
"SLC30A7",-0.723925351799811,1
"DPH5",0.829352998918137,1
"LOC102606465",0.491338040219221,1
"S1PR1",-7.86201458268379,0.000132637831818742
"RNPC3",0.214833264487616,1
"AMY2B",0.219039365602669,1
"PRMT6",0.66416422650742,1
"NTNG1",0.508449758312079,1
"VAV3",1.32675915920011,1
"NBPF6",0.39357195825092,1
"FAM102B",-0.763791414826395,1
"HENMT1",0.776467237035149,1
"PRPF38B",0.5454155423007,1
"STXBP3",-0.171038238751318,1
"GPSM2",-0.328267808293084,1
"CLCC1",-0.0839816885053637,1
"WDR47",-0.346388379772691,1
"TAF13",-0.989646310694718,1
"TMEM167B",-0.596948863096585,1
"SARS1",0.152593780697981,1
"PSRC1",0.287174999680702,1
"SORT1",1.48808730515626,1
"PSMA5",-0.654882537108562,1
"ATXN7L2",0.462058642316193,1
"CYB561D1",-0.588081176058668,1
"GNAI3",-0.536410437349431,1
"AMPD2",1.37310122627799,1
"GSTM4",0.15139003837454,1
"GSTM2",0.507456423629282,1
"GSTM1",0.0496137823559634,1
"AHCYL1",-0.410717564445117,1
"STRIP1",-0.349266793033145,1
"RBM15",0.187795886347629,1
"SLC16A4",-0.924274484490751,1
"LAMTOR5",0.0802273075003598,1
"CD53",-0.763851978847678,1
"LRIF1",-0.0342067738698122,1
"DRAM2",0.474890700624876,1
"CEPT1",0.195128647287942,1
"DENND2D",2.06498103902648,1
"CHI3L2",0.996076703701534,1
"OVGP1",0.470098954600186,1
"WDR77",0.519914322463338,1
"ATP5PB",0.02368923967415,1
"C1orf162",-0.79669404895297,1
"RAP1A",-0.668844086517678,1
"INKA2",0.286766171782487,1
"DDX20",-0.0956595336222033,1
"CTTNBP2NL",-0.363115502766373,1
"ST7L",0.0753193770027072,1
"CAPZA1",-0.37412712181816,1
"MOV10",-1.27147290135936,1
"RHOC",0.135636589735477,1
"PPM1J",1.85062965345917,1
"SLC16A1-AS1",1.44785417602983,1
"LRIG2",-0.266430204542184,1
"MAGI3",-0.233718697661365,1
"PHTF1",-0.610383313582733,1
"RSBN1",-0.01813648390355,1
"PTPN22",1.02863116724174,1
"AP4B1-AS1",-0.115763633206535,1
"BCL2L15",0.491542601160728,1
"AP4B1",0.0164288616971389,1
"DCLRE1B",0.283786387114661,1
"HIPK1",0.170722519070582,1
"TRIM33",0.0197361891770093,1
"BCAS2",-0.307149233816566,1
"NRAS",-0.523383039515235,1
"CSDE1",-0.34877638281345,1
"SIKE1",0.0885092481743413,1
"TSPAN2",-0.692391504798725,1
"VANGL1",0.188350952618449,1
"SLC22A15",1.29617321462888,1
"ATP1A1",0.00866767886038544,1
"ATP1A1-AS1",-0.140551036349118,1
"CD58",-1.82090424111204,1
"IGSF3",-8.73069127722395,1.89813922361084e-06
"PTGFRN",0.553828522169644,1
"CD101",-1.74906696279275,1
"TTF2",-0.277274805719806,1
"TRIM45",0.0695273915008067,1
"MAN1A2",-0.290972766539805,1
"TENT5C",-1.47485018871998,1
"GDAP2",-0.768860218102514,1
"WDR3",1.1839970084691,1
"WARS2",-0.186991806944497,1
"WARS2-AS1",0.512026307162357,1
"ZNF697",-0.000942990822727818,1
"NOTCH2",-2.09957383964858,1
"SEC22B",-0.420037609067599,1
"NBPF8",-0.124895819366506,1
"NBPF26",-0.794350063465126,1
"FAM72B",0.209994136181686,1
"SRGAP2C",-1.23031380277528,1
"H3-2",-0.0167031107532542,1
"FAM72C",0.446652038499044,1
"NBPF15",0.0365183541588223,1
"SRGAP2B",-1.14308123501141,1
"FAM72D",0.116995374925691,1
"NBPF20",-0.585901254663413,1
"NBPF25P",-0.183573857760885,1
"GPR89A",0.38474269981366,1
"PDZK1",-0.559725730282318,1
"CD160",-0.433386907490774,1
"RNF115",-0.557469725915614,1
"POLR3C",0.00158137805836146,1
"NUDT17",1.49624700762477,1
"PIAS3",0.0173312058594996,1
"ANKRD35",2.64814005847761,1
"ITGA10",-0.703527388826368,1
"PEX11B",-0.145534591807073,1
"RBM8A",-0.20822205329883,1
"GNRHR2",1.88367359859145,1
"LIX1L",0.9600145302249,1
"ANKRD34A",0.450733121963527,1
"POLR3GL",0.313142558848327,1
"TXNIP",0.407760575387866,1
"NBPF10",-1.36509705059568,1
"NBPF12",-0.0905407761962193,1
"PRKAB2",0.0133780205085961,1
"FMO5",0.898689086156426,1
"CHD1L",0.466832197103053,1
"LINC00624",0.504745509288502,1
"BCL9",0.00816824624088995,1
"GPR89B",0.0334170705326617,1
"NBPF11",-0.251324100982169,1
"NBPF14",-1.62347017275187,1
"PDE4DIP",-0.275341150601516,1
"NBPF9",-0.204273501139949,1
"NOTCH2NLC",-0.833370490582647,1
"LINC00869",-0.544438845369636,1
"H2BC20P",-0.32062845665201,1
"H2BC21",-1.35356939806815,1
"BOLA1",-0.0355260147034672,1
"SV2A",-0.710650955990685,1
"SF3B4",-0.729343610982099,1
"MTMR11",-1.98159935801107,1
"OTUD7B",-0.862778976871998,1
"VPS45",-0.936967944971944,1
"PLEKHO1",-1.34179454138333,1
"ANP32E",-0.519852718662322,1
"CA14",-0.321240911430673,1
"APH1A",-0.276085819613417,1
"C1orf54",-0.794482657671215,1
"MRPS21",0.198388472048614,1
"PRPF3",-0.480339506978632,1
"RPRD2",0.108111686366453,1
"TARS2",-0.0458830387594639,1
"ECM1",0.306414069007413,1
"ADAMTSL4",-2.95711441815255,1
"MCL1",-1.49116583660368,1
"ENSA",-0.178659085246409,1
"GOLPH3L",0.0360658435247698,1
"CTSS",-0.106814551482965,1
"CTSK",-0.710512888429769,1
"ARNT",-0.123349677454467,1
"SETDB1",-0.142169279196428,1
"CERS2",0.200032703313204,1
"ANXA9",0.917539474835961,1
"MINDY1",0.52117147697267,1
"PRUNE1",-0.171739471228393,1
"BNIPL",-0.184496311632973,1
"C1orf56",-0.482573677819235,1
"CDC42SE1",-1.07364475587402,1
"MLLT11",-1.32941824958059,1
"GABPB2",0.403502164423996,1
"SEMA6C",1.26319251304104,1
"TNFAIP8L2",1.2941457615877,1
"SCNM1",0.205282563299734,1
"TNFAIP8L2-SCNM1",0.205282563299734,1
"LYSMD1",-0.314988291355033,1
"TMOD4",0.294757280898281,1
"VPS72",0.165264601118851,1
"PIP5K1A",-0.8564816414871,1
"PSMD4",-0.380601012218323,1
"ZNF687",-0.204160789966259,1
"PI4KB",-0.840534869745465,1
"RFX5",-1.3916515993032,1
"PSMB4",-0.766936651364514,1
"POGZ",-0.647832080139045,1
"CGN",-3.65022011612296,1.84334305200801e-10
"TUFT1",-0.393530569642057,1
"SNX27",-0.394374336455155,1
"MRPL9",-0.317493355825856,1
"TDRKH",1.11760881166382,1
"THEM4",0.513281387844384,1
"S100A10",-1.36123979888777,1
"S100A11",-0.42566130220288,1
"S100A6",-0.0978209602999822,1
"S100A5",0.142418977277092,1
"S100A4",0.18751878389001,1
"S100A3",-1.99266527377747,1
"S100A13",-1.38273331048782,1
"S100A1",-0.624659231119559,1
"CHTOP",-0.518435180495643,1
"SNAPIN",-0.00443925204507418,1
"ILF2",-0.212605902527719,1
"GATAD2B",0.452546145328527,1
"LOC101928059",-0.33108883175919,1
"DENND4B",-0.166629258599882,1
"CRTC2",-0.982608068269494,1
"SLC39A1",-0.587252364956182,1
"CREB3L4",1.14504012496921,1
"JTB",0.967669995630113,1
"RPS27",0.00824962780300894,1
"TPM3",-0.523892062951219,1
"C1orf43",0.28468822863688,1
"UBAP2L",0.144477265752662,1
"HAX1",-0.166471937175682,1
"ATP8B2",0.029986648239223,1
"IL6R",1.56413010608519,1
"UBE2Q1",-0.40899439485467,1
"UBE2Q1-AS1",-0.0758333867998844,1
"ADAR",-1.80579465036262,1
"KCNN3",-2.38795420360421,1
"PMVK",1.60473722538629,1
"PBXIP1",0.621556095646993,1
"PYGO2",0.307559499330826,1
"SHC1",-0.659740130226083,1
"CKS1B",0.0136165723711942,1
"FLAD1",0.0557389479871903,1
"ZBTB7B",0.346844984597755,1
"ADAM15",1.79759247592475,1
