"","log2FoldChange","padj"
"NUDC",0.415305473938649,1
"TENT5B",-1.52017788117648,1
"SLC9A1",0.172543357774298,1
"WDTC1",-0.60346177496072,1
"TMEM222",0.0824244911424334,1
"SYTL1",-1.58632311068883,1
"MAP3K6",0.00217974804081514,1
"WASF2",-0.0809930309501633,1
"AHDC1",-0.61272073509295,1
"IFI6",2.97432293261822,0.0130052273703555
"FAM76A",-0.010581590073152,1
"STX12",0.0760743799538759,1
"PPP1R8",0.138713011243403,1
"THEMIS2",0.289417351292228,1
"RPA2",0.0844157648387597,1
"XKR8",-0.528566331911957,1
"EYA3",0.180103159358892,1
"PTAFR",0.340822094569331,1
"DNAJC8",0.17070434458622,1
"PHACTR4",0.809974414584487,1
"RCC1",0.298555292461866,1
"SNHG3",-0.107563396491368,1
"SNORA73B",1.22490988199347,1
"TRNAU1AP",-0.165183348959497,1
"SNHG12",0.286397915261385,1
"TAF12",-0.0468824812923356,1
"GMEB1",-0.06862880232531,1
"YTHDF2",0.254005864045274,1
"EPB41",0.12737906862207,1
"SRSF4",0.21471291432107,1
"MECR",0.22311155078187,1
"LAPTM5",-0.313868871594777,1
"SDC3",-2.51470559482707,1
"PUM1",0.0885958183755846,1
"SNRNP40",0.354065111862331,1
"ZCCHC17",-0.107225203449512,1
"FABP3",-0.473614945755222,1
"PEF1",0.204501566243897,1
"PTP4A2",0.272975047068713,1
"KHDRBS1",0.0799833462580789,1
"TMEM39B",-0.185836863654733,1
"KPNA6",0.11821969210121,1
"TXLNA",0.304162308634884,1
"CCDC28B",1.20505106930099,1
"IQCC",-0.359158326129003,1
"TMEM234",-0.311557957538378,1
"EIF3I",0.276359222989648,1
"HDAC1",-0.0205434330692712,1
"MARCKSL1",0.645024108942869,1
"FAM229A",0.134313020834529,1
"BSDC1",0.0816898059740797,1
"ZBTB8A",-0.963771044705861,1
"ZBTB8OS",0.355746484223353,1
"RBBP4",-0.0253812380049385,1
"KIAA1522",-0.147204674838882,1
"YARS1",0.310989103733799,1
"S100PBP",-0.219360726184019,1
"RNF19B",0.931301200258643,1
"AK2",0.300533525594127,1
"AZIN2",-0.83296392726974,1
"TRIM62",-0.0270447639500597,1
"ZNF362",-0.520161086000996,1
"PHC2",-0.351238101184699,1
"ZSCAN20",-0.167355948412938,1
"SMIM12",0.323945974858616,1
"ZMYM6",-0.229795497690447,1
"ZMYM1",-0.259678696139205,1
"SFPQ",0.483753599561756,1
"ZMYM4",0.104627299691234,1
"KIAA0319L",-0.0973420813113935,1
"NCDN",0.103579391516459,1
"TFAP2E",-0.568776189384231,1
"PSMB2",0.345650726847115,1
"C1orf216",0.12433391908121,1
"CLSPN",0.382168428734116,1
"AGO4",-0.778433826020472,1
"AGO1",0.0106719458531862,1
"AGO3",-0.134044310026764,1
"ADPRHL2",0.4335200776387,1
"COL8A2",-0.972560894255667,1
"TRAPPC3",0.144472353689332,1
"MAP7D1",-0.0610099759845726,1
"THRAP3",0.251228856120167,1
"SH3D21",-0.999381468513519,1
"STK40",0.379866478782575,1
"LSM10",0.629838649793792,1
"MRPS15",0.0372818065502974,1
"CSF3R",-0.321477584240316,1
"ZC3H12A",0.52758246043011,1
"MEAF6",-0.125706423504,1
"SNIP1",0.314993485228102,1
"GNL2",0.451831190303571,1
"C1orf109",0.35475532840397,1
"CDCA8",0.117144522043491,1
"MANEAL",-0.00119308788812766,1
"YRDC",0.727869718301198,1
"C1orf122",0.326338170010694,1
"MTF1",0.463013049721409,1
"INPP5B",0.158492512747382,1
"SF3A3",0.31213896865869,1
"FHL3",1.53629348046809,1
"UTP11",0.386537488966477,1
"RRAGC",0.267606121992103,1
"MYCBP",-0.242508804237632,1
"AKIRIN1",0.324373747969889,1
"NDUFS5",0.108272151101364,1
"MACF1",-0.104464379991342,1
"KIAA0754",-0.104464379991342,1
"BMP8A",-0.493743554024155,1
"PPIEL",-0.10766389275799,1
"PABPC4",-0.00882028066654955,1
"PPIE",0.094416942064359,1
"BMP8B",-0.811648898897198,1
"OXCT2",-0.248439101256585,1
"LOC101929536",-1.08350863330123,1
"TRIT1",-0.182260503318664,1
"MYCL",-0.319738116477373,1
"MFSD2A",0.537623392273076,1
"CAP1",-0.170624496551221,1
"PPT1",-0.0977442304315855,1
"RLF",-0.134441590755557,1
"ZMPSTE24",0.68298903290617,1
"COL9A2",-0.174812630490544,1
"SMAP2",0.0612196110928821,1
"ZFP69B",-0.209577497927725,1
"ZFP69",-0.081005194769321,1
"EXO5",-0.161839546970474,1
"ZNF684",0.116922828773944,1
"RIMS3",0.368200774940251,1
"NFYC",0.0866419929414788,1
"CTPS1",0.584865501168747,1
"SCMH1",-0.0506998206600185,1
"HIVEP3",0.0479656382269097,1
"FOXJ3",0.144086682960823,1
"PPCS",0.0322569262839073,1
"PPIH",0.300908501333665,1
"YBX1",0.076334858449707,1
"P3H1",-0.390548084403192,1
"C1orf50",-0.452057641750221,1
"SVBP",0.136801810638952,1
"ERMAP",-0.339178129078634,1
"ZNF691",-0.0454338754238169,1
"SLC2A1",-0.205576302777503,1
"EBNA1BP2",0.654678165490043,1
"CDC20",0.3573573943856,1
"ELOVL1",0.0367767432413125,1
"MED8",0.346337914998888,1
"SZT2",0.153881648451318,1
"KDM4A",0.0811426334714716,1
"ST3GAL3",-0.264353107216518,1
"ARTN",-0.674603442772275,1
"IPO13",0.0808952300007337,1
"DPH2",0.714501793398846,1
"ATP6V0B",0.29560382546566,1
"B4GALT2",0.0451654973720024,1
"CCDC24",-0.833539968044287,1
"SLC6A9",0.942495212817933,1
"DMAP1",0.0603577039894839,1
"ERI3",0.120288533240342,1
"RNF220",0.0800695092328504,1
"TMEM53",-0.72355733309952,1
"ARMH1",-0.623943989552474,1
"KIF2C",0.0171545908440856,1
"RPS8",-0.162463607895951,1
"PLK3",0.00919643106510075,1
"BTBD19",-0.142246276239774,1
"EIF2B3",0.384708734045384,1
"HECTD3",-0.299027616032197,1
"UROD",-0.20829739221964,1
"HPDL",0.512163233850097,1
"MUTYH",0.228057220471995,1
"TOE1",0.45640854143865,1
"TESK2",-0.783991361177822,1
"CCDC163",-0.177148033552667,1
"MMACHC",0.233783849470585,1
"PRDX1",0.285548643222864,1
"AKR1A1",-0.123487104958873,1
"NASP",0.29609796861743,1
"CCDC17",-0.241961039008446,1
"GPBP1L1",-0.0521865533917248,1
"TMEM69",0.0946037371681823,1
"IPP",0.0430113358902034,1
"MAST2",-0.193583994232236,1
"PIK3R3",0.536846624227651,1
"POMGNT1",0.0507886610339358,1
"RAD54L",0.0958325946950724,1
"LRRC41",-0.48835929792014,1
"UQCRH",-0.226280157139997,1
"NSUN4",0.0676906057320459,1
"FAAH",-0.762098200883087,1
"MKNK1",-0.0829374748967022,1
"MOB3C",0.463858220784692,1
"ATPAF1",0.129014290344169,1
"EFCAB14",0.154692272213411,1
"STIL",0.159509443595991,1
"CMPK1",-0.0486530091368358,1
"FOXD2-AS1",-0.407395216400189,1
"FAF1",-0.0527723204808923,1
"CDKN2C",-0.393463369763311,1
"RNF11",-0.00916685507808975,1
"TTC39A",0.232994467346175,1
"EPS15",-0.0390529675923294,1
"OSBPL9",0.0725912272363155,1
"NRDC",0.102713418550547,1
"TXNDC12",-0.901395405641748,1
"KTI12",0.337164104486785,1
"BTF3L4",-0.184886272736854,1
"ZFYVE9",-0.606349396655365,1
"CC2D1B",0.00358492990736622,1
"ORC1",0.135375731787342,1
"PRPF38A",0.0537797772414615,1
"TUT4",0.0209056971545764,1
"GPX7",-0.0598742529512293,1
"SHISAL2A",-0.942496115860057,1
"COA7",0.634320973672224,1
"ZYG11B",-0.750569312058666,1
"SCP2",-0.117034504551478,1
"CPT2",-0.0901654624696447,1
"CZIB",-0.0903505045835593,1
"MAGOH",0.29677068985103,1
"LRP8",0.234811011944404,1
"NDC1",0.146629099423329,1
"YIPF1",0.105980765941504,1
"HSPB11",0.0752348661581032,1
"LRRC42",-0.0316375807010089,1
"TMEM59",0.0401785008719041,1
"TCEANC2",-0.113374569709119,1
"CYB5RL",-0.0891208289402877,1
"MRPL37",0.0495513135162128,1
"SSBP3",-0.0723662349925083,1
"PARS2",0.0356397601132282,1
"DHCR24",-0.680923317651632,1
"USP24",0.202787782759403,1
"OMA1",0.0313316889217969,1
"MYSM1",0.146019491807465,1
"JUN",2.43564081887094,1
"FGGY",-0.128906407118546,1
"NFIA",-0.0415070426171616,1
"TM2D1",-0.127971363170924,1
"USP1",0.10267301882891,1
"DOCK7",-0.129205995429282,1
"ATG4C",-0.0586452760877961,1
"ALG6",0.11168401350394,1
"ITGB3BP",-0.0951555950176716,1
"EFCAB7",0.285736695133301,1
"PGM1",-0.0480143200318354,1
"ROR1",0.0124351381066291,1
"RAVER2",-0.189457101673993,1
"JAK1",0.49170655800097,1
"AK4",-0.365542823158825,1
"DNAJC6",0.359628817844141,1
"LEPROT",-0.196895950802592,1
"LEPR",-0.445201585734719,1
"PDE4B",1.20462699699463,1
"MIER1",0.569865589246948,1
"SLC35D1",0.266323907918538,1
"SERBP1",0.168277026026029,1
"GADD45A",-0.159744821924005,1
"DEPDC1",-0.200695783706994,1
"LRRC7",-0.381817707335563,1
"LRRC40",-0.000753368745961723,1
"SRSF11",0.0154493560178589,1
"ANKRD13C",0.011105724369209,1
"HHLA3",-0.315272676990054,1
"CTH",-0.56105557984851,1
"ZRANB2",0.0686778191174291,1
"NEGR1",-1.96830516552414,1
"LRRIQ3",-0.60903018339539,1
"FPGT",-0.207144486817653,1
"CRYZ",0.360256234394425,1
"TYW3",0.447975566793153,1
"ACADM",-0.0459867034167112,1
"RABGGTB",0.189366835259795,1
"PIGK",0.219476722559039,1
"ZZZ3",0.304407060371017,1
"USP33",0.244123042431775,1
"MIGA1",-0.0461094261041722,1
"NEXN",2.21226642108565,1
"FUBP1",0.539869442669507,1
"DNAJB4",0.833163312211726,1
"IFI44L",3.52153746753377,4.883650846268e-31
"IFI44",5.29302077734454,9.1482322516068e-87
"PRKACB",0.214742565956504,1
"SAMD13",0.236031151923793,1
"RPF1",0.455514999321576,1
"GNG5",-0.371146711046763,1
"CTBS",-0.050441128060753,1
"SSX2IP",0.325379458970973,1
"MCOLN2",0.822591134801505,1
"WDR63",0.750362212989538,1
"C1orf52",0.276398050853413,1
"BCL10",0.0449045187600694,1
"ZNHIT6",0.468865174314498,1
"COL24A1",0.318742966331502,1
"ODF2L",0.111105936092525,1
"SH3GLB1",0.227642367782534,1
"SELENOF",-0.008014405128996,1
"HS2ST1",-0.356356661636054,1
"LMO4",-0.0462820159824576,1
"PKN2",0.273645082868699,1
"GTF2B",0.399323783070153,1
"KYAT3",0.308982335284032,1
"RBMXL1",0.480187935415571,1
"GBP3",1.08884118263809,1
"GBP4",8.9420994783519,5.88349869783611e-06
"GBP5",8.32755228388999,0.000147817122770757
"LRRC8B",0.503000219544062,1
"LRRC8C-DT",-0.313999654248049,1
"LRRC8C",-0.372793395328304,1
"LRRC8D",0.140743572041932,1
"ZNF326",0.247870186210761,1
"ZNF644",0.189410424792409,1
"CDC7",-0.163192708845975,1
"KIAA1107",-0.132287808830574,1
"BTBD8",-0.132287808830574,1
"GLMN",0.233569082236962,1
"RPAP2",0.222624874348873,1
"GFI1",-0.496625129522834,1
"EVI5",-0.116359836717444,1
"RPL5",-0.232001333009624,1
"DIPK1A",0.737809418027428,1
"MTF2",0.248195557099039,1
"TMED5",0.236908149403984,1
"CCDC18",-0.10524214237496,1
"DR1",-0.153659130704557,1
"FNBP1L",-0.628272336100869,1
"BCAR3",0.753762196338447,1
"MIG7",0.753762196338447,1
"DNTTIP2",0.679918407769436,1
"GCLM",0.24556783381037,1
"ABCD3",0.0960999697379478,1
"F3",0.344851617293508,1
"ALG14",0.467930586160939,1
"RWDD3",-0.30750720552098,1
"PTBP2",0.0114433844592056,1
"DPYD",-0.280476504302454,1
"FRRS1",0.536983677865262,1
"AGL",-0.0333046156430589,1
"SLC35A3",-0.110914210899728,1
"MFSD14A",-0.340920127292695,1
"SASS6",0.222533596619482,1
"TRMT13",0.168111198775308,1
"LRRC39",-0.190561940754448,1
"DBT",0.0275702025093721,1
"RTCA",0.30426058553959,1
"CDC14A",0.0825995593507799,1
"EXTL2",1.45121668638399,1
"SLC30A7",0.499028808038928,1
"DPH5",0.109178146049244,1
"LOC102606465",0.506560002207844,1
"RNPC3",0.130786980092816,1
"AMY2B",-0.378286712653651,1
"PRMT6",0.132516585187877,1
"NTNG1",-0.115227263737421,1
"VAV3",-0.255354748038841,1
"FAM102B",-0.528468286603451,1
"HENMT1",-0.125251773982335,1
"PRPF38B",-0.00118023547091777,1
"STXBP3",0.0948059239428741,1
"GPSM2",-0.193194872148699,1
"CLCC1",0.166567531476625,1
"WDR47",-0.328266406921941,1
"TAF13",0.346815103160415,1
"TMEM167B",0.0731425377706482,1
"SARS1",0.0831017557631197,1
"CELSR2",-1.63241568202448,1
"PSRC1",-0.18901414930075,1
"SORT1",-0.634167501953582,1
"PSMA5",0.624988366253963,1
"ATXN7L2",0.301232952127881,1
"CYB561D1",0.167677823105185,1
"GNAI3",-0.0486303077956635,1
"AMPD2",-0.538555165921391,1
"GSTM4",-0.510065743071037,1
"GSTM2",-0.649395836610451,1
"GSTM1",0.186091226389501,1
"AHCYL1",0.0427606327815789,1
"STRIP1",0.362768483964387,1
"RBM15",-0.0373584800976709,1
"LAMTOR5",0.0687420347845433,1
"CD53",0.122898604294356,1
"LRIF1",0.0448652836949585,1
"DRAM2",-0.273429749447395,1
"CEPT1",-0.0948007485979203,1
"DENND2D",-0.078471245816205,1
"CHI3L2",-0.540109556009737,1
"OVGP1",0.109343696248646,1
"WDR77",0.525306279842277,1
"ATP5PB",-0.0489281297841758,1
"C1orf162",-0.656124950772139,1
"ADORA3",1.26364211116544,1
"RAP1A",0.0107994107422338,1
"INKA2",-0.645289081936886,1
"DDX20",0.385731453460085,1
"CTTNBP2NL",-0.01917595321296,1
"WNT2B",0.0951102337965277,1
"ST7L",-0.0616828310442358,1
"CAPZA1",0.101420701787433,1
"MOV10",0.80067641652659,1
"RHOC",-0.398091986534855,1
"PPM1J",-0.75537771153884,1
"TAFA3",-1.93228573294542,1
"LINC01356",-1.97752892393416,1
"LRIG2",0.0426836560856984,1
"MAGI3",-0.166444984229613,1
"PHTF1",-0.0911794828304684,1
"RSBN1",-0.35498926598163,1
"PTPN22",0.105141150105261,1
"AP4B1",0.172473345218349,1
"DCLRE1B",-0.167648843520944,1
"HIPK1",-0.179279257080708,1
"TRIM33",0.077112590807164,1
"BCAS2",0.277407798733904,1
"NRAS",0.226509871351137,1
"CSDE1",0.277096330357676,1
"SIKE1",0.0812971776896469,1
"TSPAN2",0.0921947340841593,1
"VANGL1",0.500810681532253,1
"ATP1A1",0.124394878717352,1
"ATP1A1-AS1",0.0805680032982015,1
"CD58",0.39180036610318,1
"PTGFRN",-0.427239482699814,1
"TTF2",0.347750733396191,1
"TRIM45",0.142879812996206,1
"MAN1A2",-0.0617953098375544,1
"TENT5C",-1.66548551732955,1
"GDAP2",0.19472499534284,1
"WDR3",0.65392795435532,1
"WARS2",-0.0913214952854072,1
"WARS2-AS1",0.146688461982018,1
"ZNF697",-1.146196438405,1
"NOTCH2",0.474948032768158,1
"SEC22B",0.220707342049209,1
"NBPF8",-0.0323337964694454,1
"NBPF26",0.121597834102943,1
"FAM72B",0.224521888880084,1
"SRGAP2C",0.348731473605957,1
"H3-2",0.315887064785953,1
"FAM72C",-0.215467352070126,1
"NBPF15",-0.387908639974218,1
"SRGAP2B",0.280272853303851,1
"FAM72D",0.0518858746152993,1
"NBPF20",0.0405274878500987,1
"NBPF25P",-0.19652457619087,1
"GPR89A",0.277647601675153,1
"PDZK1",-0.253879561739354,1
"RNF115",0.110913839851946,1
"POLR3C",0.177418749803478,1
"NUDT17",-0.500333935497324,1
"PIAS3",-0.238997238062076,1
"ANKRD35",0.242881415019833,1
"ITGA10",0.553828018826958,1
"PEX11B",0.30950829921849,1
"RBM8A",0.236990228362089,1
"GNRHR2",-1.39021587295144,1
"LIX1L",-0.379920035028108,1
"ANKRD34A",-0.841527947719861,1
"POLR3GL",-0.012521790430371,1
"TXNIP",0.280181426458677,1
"NBPF10",0.409834401758843,1
"NBPF12",-0.360716416144252,1
"PRKAB2",-0.138706915498614,1
"FMO5",-0.372152761684928,1
"CHD1L",-0.354133570353729,1
"LINC00624",-0.567159185543814,1
"BCL9",-0.0278870806766544,1
"GPR89B",0.20397921756289,1
"NBPF11",-0.290558544781759,1
"NBPF14",0.242269315018543,1
"PDE4DIP",0.200908307545097,1
"NBPF9",-0.0804154524264081,1
"NOTCH2NLC",-0.334530230210611,1
"LINC00869",0.23967294945096,1
"FCGR1A",2.8596368483267,1
"H2BC20P",-0.413652807447182,1
"H2BC21",0.405966010583973,1
"BOLA1",-0.398418608811928,1
"SV2A",-0.605130985008467,1
"SF3B4",0.405509378302789,1
"MTMR11",1.71155086744495,1
"OTUD7B",0.391872535427415,1
"VPS45",0.485594663507442,1
"PLEKHO1",0.559194779016968,1
"ANP32E",0.0524420525947249,1
"CA14",-0.426930982805393,1
"APH1A",0.143941955327476,1
"C1orf54",-0.188493414718749,1
"CIART",-0.235130483733807,1
"MRPS21",0.0566777724923032,1
"PRPF3",0.451834974487716,1
"RPRD2",-0.110424580409278,1
"TARS2",0.0458170619990963,1
"ECM1",-0.940839610718161,1
"MCL1",1.04454869080168,1
"ENSA",0.129989222898602,1
"GOLPH3L",-0.0128201445989683,1
"CTSS",0.272942020272627,1
"CTSK",-0.74547378032405,1
"ARNT",-0.545014265965847,1
"SETDB1",-0.148589126790249,1
"CERS2",-0.0367151277482786,1
"ANXA9",-0.736205332224075,1
"MINDY1",-0.48898991807263,1
"PRUNE1",0.0046269169824627,1
"BNIPL",-0.624727304857089,1
"C1orf56",0.0496851128620131,1
"CDC42SE1",0.267810946508209,1
"MLLT11",-0.0406893314083771,1
"GABPB2",-0.340081797702933,1
"TNFAIP8L2",-0.448677284494329,1
"SCNM1",-0.06002618958543,1
"TNFAIP8L2-SCNM1",-0.06002618958543,1
"LYSMD1",-0.568149901385513,1
"TMOD4",0.305661492417039,1
"VPS72",0.00548955924618573,1
"PIP5K1A",0.249174084167984,1
"PSMD4",0.194534527247102,1
"ZNF687",-0.165249647950733,1
"PI4KB",0.415991475357598,1
"RFX5",0.290825726786514,1
"PSMB4",0.214582841167998,1
"POGZ",0.220566288450844,1
"CGN",0.722677324220513,1
"TUFT1",0.566464997523419,1
"SNX27",0.253894536948658,1
"MRPL9",0.137814596862402,1
"TDRKH",-1.11260024518947,1
"THEM4",0.508419794347049,1
"S100A10",-0.388412382288103,1
"S100A11",0.172415669211664,1
"S100A6",0.263272344966853,1
"S100A5",-0.507535257530571,1
"S100A4",-0.204754834000809,1
"S100A3",-0.321630571693519,1
"S100A2",0.485768602282996,1
"S100A13",-0.140384088898181,1
"S100A1",0.420466216565761,1
"CHTOP",0.186490329406995,1
"SNAPIN",0.194042956131198,1
"ILF2",0.341139628066442,1
"GATAD2B",-0.177478317679672,1
"LOC101928059",-0.12511746955275,1
"DENND4B",-0.0174425160695234,1
"CRTC2",0.113797590465565,1
"SLC39A1",-0.188512680689044,1
"CREB3L4",-1.14407475343376,1
"JTB",0.161870540657257,1
"RAB13",1.16731883050221,1
"RPS27",-0.0546727569868434,1
"TPM3",0.280477162686923,1
"C1orf43",-0.0141279901318335,1
"UBAP2L",0.417432852496546,1
"HAX1",0.393306707021844,1
"ATP8B2",0.293635257217303,1
"IL6R",-0.0998045362686561,1
"UBE2Q1",0.112785483739137,1
"ADAR",0.947405313308914,1
"PMVK",-0.438656436850778,1
"PBXIP1",-0.774322028923442,1
"PYGO2",-0.211887301637143,1
"SHC1",-0.112423364918575,1
"CKS1B",0.117755601683892,1
"FLAD1",0.453517995032966,1
"ZBTB7B",-0.493695238022011,1
"ADAM15",-0.304357244178794,1
"EFNA4",-0.401165154021219,1
"EFNA3",-1.12013807077915,1
"SLC50A1",-0.349347896293794,1
"DPM3",-0.82457422608837,1
"KRTCAP2",0.312242522345894,1
"TRIM46",-0.614786290954406,1
"MUC1",0.846829843857935,1
"THBS3",-0.407299567106422,1
"MTX1",0.188417324869865,1
"GBAP1",-0.169884482590265,1
"GBA",0.423722741404662,1
"FDPS",-0.742328374654811,1
"RUSC1-AS1",-0.51200922689852,1
"RUSC1",-0.314678483633738,1
"ASH1L",0.160582553097761,1
"ASH1L-AS1",0.0956317973337711,1
"MSTO1",0.83213849971262,1
"YY1AP1",0.302277009524504,1
"DAP3",0.277833296893654,1
"GON4L",0.163444054959726,1
"RIT1",0.242274416343593,1
"KHDC4",0.108751436127175,1
"ARHGEF2",-0.0524870779299601,1
"SSR2",-0.0305807866829572,1
"UBQLN4",0.207254504075184,1
"LAMTOR2",0.105538057903328,1
