"","log2FoldChange","padj"
"LRRC41",0.0776430459880613,1
"UQCRH",-0.000500414653731769,1
"NSUN4",0.00568245518345623,1
"FAAH",0.378886018336532,1
"MKNK1",0.0737215244721518,1
"MOB3C",-0.113921242866513,1
"ATPAF1",-0.0517771793662189,1
"EFCAB14",-0.0279302170625592,1
"STIL",-0.115239351581657,1
"CMPK1",-0.0416966609759261,1
"FOXD2-AS1",-0.000155152310009535,1
"FAF1",-0.170385660675955,1
"CDKN2C",0.00860554238979712,1
"RNF11",-0.111390609349102,1
"TTC39A",-0.351471054159568,1
"EPS15",-0.0819496800789179,1
"OSBPL9",-0.0734218659694052,1
"NRDC",-0.13850418123824,1
"LOC105378721",0.0119210744287519,1
"TXNDC12",0.225777568248194,1
"KTI12",-0.312938637521065,1
"BTF3L4",-0.0260610018972089,1
"ZFYVE9",-0.421171922881726,1
"CC2D1B",0.0938448475853904,1
"ORC1",-0.0985998075001972,1
"PRPF38A",0.00457771852696803,1
"TUT4",0.0302824663575109,1
"GPX7",0.0302539846666132,1
"SHISAL2A",0.114831645682803,1
"COA7",0.182543923755588,1
"ZYG11B",0.135715983835653,1
"SCP2",-0.0161917438908142,1
"CPT2",0.104159679490016,1
"CZIB",-0.0446688420260973,1
"MAGOH",-0.0332025093635401,1
"LRP8",0.121575816191298,1
"NDC1",0.0273043638540088,1
"YIPF1",-0.0439688388507214,1
"HSPB11",-0.0303766367101839,1
"LRRC42",0.00632369898622895,1
"TMEM59",-0.109502935263602,1
"TCEANC2",0.0259831757423364,1
"CYB5RL",0.243793982974091,1
"MRPL37",-0.0189034388398337,1
"SSBP3",0.113038328316849,1
"TTC4",0.395974227545952,1
"PARS2",0.174807277873082,1
"DHCR24",0.000742781034796098,1
"USP24",-0.0592907172392835,1
"OMA1",0.0243197016233217,1
"MYSM1",-0.0518036959293151,1
"JUN",-0.253782208327502,1
"FGGY",-0.178147718171088,1
"NFIA",0.215847281346313,1
"TM2D1",-0.162223018028801,1
"USP1",-0.0171046396643401,1
"DOCK7",-0.0578599507853002,1
"ATG4C",0.0248379964876206,1
"ALG6",0.00215088305703119,1
"ITGB3BP",0.0412317206669046,1
"EFCAB7",-0.0218853698782245,1
"PGM1",-0.203458402252373,1
"ROR1",0.414200258054073,1
"RAVER2",-0.248772720792367,1
"JAK1",-0.146323991767733,1
"AK4",-0.316092187784942,1
"DNAJC6",-0.228529974723796,1
"LEPROT",-0.0402315778826111,1
"LEPR",-0.16943534673169,1
"PDE4B",-0.466403436561077,1
"MIER1",-0.268859291527474,1
"SLC35D1",-0.0616342256733964,1
"SERBP1",0.0402282777180378,1
"GADD45A",-0.177400434712171,1
"DEPDC1",0.00712030506383861,1
"LRRC7",0.0184849320052765,1
"LRRC40",-0.0402505814850912,1
"SRSF11",-0.0535268080091581,1
"ANKRD13C",0.0664991782477562,1
"HHLA3",0.0294082762988954,1
"CTH",-0.0442090663486629,1
"ZRANB2",0.0908698934949945,1
"NEGR1",0.106190421415374,1
"LRRIQ3",0.927875675094734,1
"FPGT",0.231910373640957,1
"CRYZ",-0.0966800998899015,1
"TYW3",-0.0317090140527961,1
"ACADM",-0.0689783429145901,1
"RABGGTB",-0.154527448661824,1
"PIGK",0.0386625522019845,1
"AK5",0.109920392794572,1
"ZZZ3",-0.0551176686424642,1
"USP33",-0.123048558283365,1
"MIGA1",0.0414758528075187,1
"NEXN",-0.478531319576443,1
"FUBP1",-0.146028838940612,1
"DNAJB4",-0.333942718024729,1
"IFI44L",-0.91318502254014,1
"IFI44",-1.13572297985798,1
"PRKACB",0.0125038678041827,1
"SAMD13",-0.311442061714845,1
"RPF1",-0.120135453313644,1
"GNG5",0.276768996393527,1
"CTBS",-0.254936348466969,1
"SSX2IP",-0.0996643130151436,1
"MCOLN2",-0.126084406756415,1
"WDR63",-0.320634370364363,1
"C1orf52",0.136856442706039,1
"BCL10",-0.183781888029457,1
"ZNHIT6",0.0845395774690125,1
"COL24A1",0.280735999935875,1
"ODF2L",0.212335921652583,1
"SH3GLB1",-0.174007918775011,1
"SELENOF",-0.0365381523052624,1
"HS2ST1",0.0605124839347729,1
"LMO4",-0.0646194613714152,1
"PKN2",-0.0843915467435421,1
"GTF2B",-0.163990717027385,1
"KYAT3",-0.190287964884971,1
"RBMXL1",0.0125866610285169,1
"GBP3",-0.348473689496712,1
"LRRC8B",-0.0677879400773354,1
"LRRC8C-DT",0.212887870760489,1
"LRRC8C",-0.00674299184751197,1
"LRRC8D",0.054377375033083,1
"ZNF326",0.0703375818643037,1
"ZNF644",-0.110427284287834,1
"CDC7",0.131372672634335,1
"KIAA1107",0.0182209338606031,1
"BTBD8",0.0182209338606031,1
"GLMN",0.017248926573113,1
"RPAP2",0.0832184311749748,1
"GFI1",0.0634654218250522,1
"EVI5",0.0486201055011477,1
"RPL5",-0.0947504065081822,1
"DIPK1A",-0.130441109090697,1
"MTF2",-0.200663513059355,1
"TMED5",-0.0346619402565073,1
"CCDC18",0.147186965605395,1
"DR1",-0.0703512716459551,1
"FNBP1L",-0.0114547992740781,1
"BCAR3",0.180442311477816,1
"MIG7",0.180442311477816,1
"DNTTIP2",-0.085254864317391,1
"GCLM",0.0648014466565167,1
"ABCD3",0.0179352539548405,1
"F3",-0.230028575683896,1
"ALG14",0.0148377399105266,1
"RWDD3",0.0968467432185937,1
"PTBP2",0.0342022255084742,1
"DPYD",0.108495083896123,1
"FRRS1",-0.416743156577865,1
"AGL",0.00941624280731481,1
"SLC35A3",0.0077603314878219,1
"MFSD14A",-0.215134467637596,1
"SASS6",-0.0289463551045871,1
"TRMT13",0.089703626236957,1
"LRRC39",0.0084919768316645,1
"DBT",0.0244798566460505,1
"RTCA",-0.0750936565211087,1
"CDC14A",-0.082634748202666,1
"EXTL2",-0.153305820207539,1
"SLC30A7",-0.0636879462388554,1
"DPH5",0.0383837378722245,1
"LOC102606465",0.0721204782049326,1
"RNPC3",-0.0920679112511754,1
"AMY2B",0.0277484297865536,1
"PRMT6",0.0851206569316701,1
"NTNG1",-0.113356353681496,1
"VAV3",-0.0996193049511384,1
"FAM102B",0.0603067679880181,1
"HENMT1",0.0167168439411082,1
"PRPF38B",0.0349441320302343,1
"STXBP3",-0.0224686601980886,1
"GPSM2",-0.0331071497250616,1
"CLCC1",-0.0894525072770881,1
"WDR47",0.00402191401185664,1
"TAF13",0.0650977301871018,1
"TMEM167B",-0.0482730209626604,1
"SARS1",-0.030886913039309,1
"PSRC1",0.0562433328904707,1
"SORT1",0.0318864918492414,1
"PSMA5",-0.170073848328707,1
"ATXN7L2",0.336991030005907,1
"CYB561D1",-0.00750213122394584,1
"GNAI3",-0.078993065223598,1
"AMPD2",0.352123883826199,1
"GSTM4",0.0567307188655095,1
"GSTM2",0.093114871310042,1
"GSTM1",0.0137730445897087,1
"AHCYL1",-0.129106774815328,1
"STRIP1",0.0466377677373631,1
"RBM15",0.0204338269973045,1
"LAMTOR5",-0.104644700053954,1
"CD53",-0.144548902893727,1
"LRIF1",-0.147174546412176,1
"DRAM2",-0.0578421814224559,1
"CEPT1",0.0332823810454032,1
"DENND2D",0.0518069669982299,1
"CHI3L2",-0.0595753261223726,1
"OVGP1",0.34195980151784,1
"WDR77",0.110375985601517,1
"ATP5PB",-0.0903568640963385,1
"C1orf162",0.0273422381235818,1
"RAP1A",-0.0626153394120273,1
"INKA2",0.172568105177999,1
"DDX20",-0.0678334641727545,1
"CTTNBP2NL",-0.271662238558231,1
"WNT2B",-0.259782241009705,1
"ST7L",-0.0392233105791302,1
"CAPZA1",-0.0781011477432911,1
"MOV10",-0.14439917282367,1
"RHOC",0.0681653983624317,1
"PPM1J",0.237893387753335,1
"LRIG2",-0.0239254202469295,1
"MAGI3",-0.0299485962929558,1
"PHTF1",0.00200259400422458,1
"RSBN1",-0.0860182155614215,1
"PTPN22",0.108026556246705,1
"AP4B1-AS1",0.221118705235677,1
"BCL2L15",-0.272633598037643,1
"AP4B1",0.0184307133777486,1
"DCLRE1B",0.0294858325956516,1
"HIPK1",-0.00382526436290908,1
"TRIM33",0.034775100611215,1
"BCAS2",-0.0693005133568357,1
"NRAS",-0.103831262750445,1
"CSDE1",-0.0998029076368528,1
"SIKE1",0.0596326016186328,1
"TSPAN2",0.144249650174036,1
"VANGL1",-0.036687947986865,1
"ATP1A1",-0.00757186271920005,1
"ATP1A1-AS1",-0.00857073243527275,1
"CD58",-0.0801411912839856,1
"PTGFRN",0.0816267796108552,1
"TTF2",-0.0557586495448911,1
"TRIM45",0.0477093088679309,1
"MAN1A2",0.019518111902428,1
"TENT5C",-0.73231842528929,1
"GDAP2",-0.00836806545576775,1
"WDR3",0.0406784271533526,1
"WARS2",-0.115831551386262,1
"WARS2-AS1",0.281674326806698,1
"NOTCH2",-0.180637539561485,1
"SEC22B",-0.0806917424285756,1
"NBPF8",-0.0739916088916038,1
"NBPF26",-0.0474991162284317,1
"FAM72B",-0.0444159017068058,1
"SRGAP2C",-0.350960000413721,1
"H3-2",-0.00153900875717108,1
"FAM72C",-0.0926749405735275,1
"NBPF15",0.149266732022409,1
"SRGAP2B",-0.188952500731338,1
"FAM72D",-0.0703041267983078,1
"NBPF20",-0.0535057138358847,1
"NBPF25P",0.52152327154656,1
"GPR89A",-0.0758517156582533,1
"PDZK1",-0.0150648269871742,1
"CD160",0.144783462071167,1
"RNF115",-0.0369987739559149,1
"POLR3C",-0.0378844071575777,1
"NUDT17",0.292453290978003,1
"PIAS3",-0.031998144774866,1
"ANKRD35",0.26494308697813,1
"ITGA10",0.495629682768852,1
"PEX11B",-0.00707203200873341,1
"RBM8A",-0.104690708574833,1
"GNRHR2",0.48381286063752,1
"LIX1L",0.035095142808748,1
"ANKRD34A",0.136140464853204,1
"POLR3GL",-0.0815066850151967,1
"TXNIP",0.453037138728842,1
"NBPF10",0.0734311345984532,1
"NBPF12",-0.0158087494726206,1
"PRKAB2",-0.0223555125079031,1
"FMO5",0.12964169312491,1
"CHD1L",0.287021396593591,1
"LINC00624",-0.608609907348564,1
"BCL9",0.130872095467372,1
"GPR89B",0.0393456673850543,1
"NBPF11",0.0237093122092368,1
"NBPF14",-0.141768241839273,1
"PDE4DIP",-0.219203892633812,1
"NBPF9",-0.0790160495334604,1
"NOTCH2NLC",-0.102376360470225,1
"LINC00869",-0.162968140622885,1
"FCGR1A",-0.531271127925554,1
"H2BC20P",0.135496059550277,1
"H2BC21",-0.172947056509969,1
"H2AC20",0.363464625875094,1
"BOLA1",0.375767497844956,1
"SF3B4",-0.0334739220414935,1
"MTMR11",0.234252580881871,1
"OTUD7B",-0.0962469801401526,1
"VPS45",-0.112855710050182,1
"PLEKHO1",-0.124987120939413,1
"ANP32E",-0.0435707651351143,1
"CA14",0.10506292762662,1
"APH1A",-0.0150621855190819,1
"C1orf54",0.0859412754841717,1
"CIART",0.291793130439257,1
"MRPS21",-0.051840514655468,1
"PRPF3",-0.103128562090458,1
"RPRD2",-0.0140361875095157,1
"TARS2",0.00482117201022454,1
"ECM1",0.144585591094878,1
"ADAMTSL4",0.116335199299948,1
"MCL1",-0.220050673252511,1
"ENSA",-0.0639394377969831,1
"GOLPH3L",-0.0311041381305851,1
"CTSS",-0.131381436728062,1
"CTSK",-0.0466190229088265,1
"ARNT",-0.0387582097543669,1
"SETDB1",-0.0205518384417011,1
"CERS2",-0.0302117630982907,1
"ANXA9",-0.0161797921173773,1
"MINDY1",-0.0645864583184112,1
"PRUNE1",-0.012025808962433,1
"BNIPL",-0.00381421730658276,1
"C1orf56",-0.0279556955050816,1
"CDC42SE1",-0.08393152252718,1
"MLLT11",-0.0353716048270729,1
"GABPB2",0.129011783024005,1
"TNFAIP8L2",0.204332310987123,1
"SCNM1",0.0345878772039488,1
"TNFAIP8L2-SCNM1",0.0345878772039488,1
"LYSMD1",0.199666965384569,1
"TMOD4",-0.00947490928177098,1
"VPS72",-0.0128119605788627,1
"PIP5K1A",-0.136773824641763,1
"PSMD4",-0.0363379933433036,1
"ZNF687",0.0829920200667163,1
"PI4KB",0.00302031962953232,1
"RFX5",-0.113339744935397,1
"PSMB4",0.0209279053665755,1
"POGZ",-0.0475890546753979,1
"CGN",-0.161589287755058,1
"TUFT1",-0.160306764585094,1
"SNX27",-0.140353418709042,1
"MRPL9",-0.0825171088514081,1
"TDRKH",0.000624327097610552,1
"THEM4",0.0880638742171586,1
"S100A10",-0.0936657619328565,1
"S100A11",-0.102663328255967,1
"S100A6",-0.181455088851859,1
"S100A5",-0.171617264252169,1
"S100A4",0.0239999681298601,1
"S100A3",-0.0455639683422752,1
"S100A2",-0.36039032867704,1
"S100A13",-0.150819276194158,1
"S100A1",0.515839589621616,1
"CHTOP",-0.0250169798510551,1
"SNAPIN",-0.136797167583644,1
"ILF2",-0.0396165103310554,1
"GATAD2B",-0.0870186331311366,1
"LOC101928059",0.763536201249034,1
"DENND4B",0.0478558431871416,1
"CRTC2",0.0858399449171394,1
"CREB3L4",-0.0841169890635788,1
"JTB",-0.141650363698862,1
"RPS27",0.0272402469780823,1
"TPM3",-0.115547242449453,1
"C1orf43",-0.0747239703605939,1
"UBAP2L",0.0136507505156503,1
"HAX1",-0.0639994508831621,1
"ATP8B2",0.0469886215433162,1
"IL6R",0.106556474543366,1
"UBE2Q1",-0.117384411286518,1
"ADAR",-0.262887655226023,1
"PMVK",0.303600725649557,1
"PBXIP1",0.272266910834244,1
"PYGO2",0.0992078522000873,1
"SHC1",-0.0153066429218915,1
"CKS1B",-0.136454430686255,1
"FLAD1",0.130921659901226,1
"ZBTB7B",0.462519906737428,1
"ADAM15",0.299247047105421,1
"EFNA4",-0.0601902653466062,1
"EFNA3",0.0790027037940995,1
"SLC50A1",-0.020153278631722,1
"DPM3",0.299042070214226,1
"KRTCAP2",0.173221064560416,1
"MUC1",-0.248398066274287,1
"THBS3",0.415009328509301,1
"MTX1",0.044182449558029,1
"GBAP1",0.0339509076730031,1
"GBA",0.360886462156428,1
"FDPS",0.0286046629324855,1
"RUSC1-AS1",-0.178008514687421,1
"RUSC1",0.00792943932053734,1
"ASH1L",-0.021551430278731,1
"ASH1L-AS1",0.183556532459165,1
"MSTO1",0.169011739886296,1
"YY1AP1",-0.131578792331838,1
"DAP3",-0.0811233720295358,1
"GON4L",-0.0697950025955709,1
"RIT1",-0.0163417165183238,1
"KHDC4",-0.0576586382485499,1
"ARHGEF2",0.127277523799139,1
"SSR2",-0.036688886361503,1
"UBQLN4",0.101611462529911,1
"LAMTOR2",0.0338044278084364,1
"MEX3A",0.227254234861066,1
